id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49361878,Apartament Almirante #905,4581272,Diogo Rio Habitat,,Copacabana,-22.98053,-43.19101,Entire home/apt,329,1,1,2021-07-14,0.29,15,280,1,
49363351,Ipanema Vista mar - 2 quartos all Suite 236.IP,8975746,Maria,,Ipanema,-22.98555,-43.2103,Entire home/apt,3450,1,1,2021-10-12,1,67,365,1,
49363933,Cobertura duplex com mata e ofurô no Alto Leblon,8975746,Maria,,Leblon,-22.98541,-43.23451,Entire home/apt,690,1,0,,,67,296,0,
49364230,Praia da Barra Altura do Hotel Windsor,300326110,Rafael,,Barra da Tijuca,-23.00706,-43.32351,Entire home/apt,390,3,3,2021-09-22,0.91,1,179,3,
49368653,Casa de Época em Ipanema - Qrto compartilhado p/ 2,136443767,Claudia Regina,,Ipanema,-22.98568,-43.19815,Shared room,80,3,3,2021-05-05,1.13,5,365,3,
49369674,tfsygjrnfhdf hdfh dsh dfs hdf hds,125065505,Josmar,,Vila Isabel,-22.91131,-43.23956,Entire home/apt,50000,1,0,,,1,365,0,
49372269,Apartamento em condomínio Recreio,398014201,Kátia Regina,,Recreio dos Bandeirantes,-23.01508,-43.47281,Entire home/apt,400,1,0,,,2,363,0,
49372649,Suíte Luxo Mobiliada VIDIGAL,24966936,Tatiana,,Vidigal,-22.99559,-43.2459,Private room,94,1,3,2021-06-06,0.97,1,361,3,
49376848,Oásis de Copacabana,283628252,Térrèse,,Copacabana,-22.96618,-43.1913,Entire home/apt,140,3,0,,,1,0,0,
49377994,Loft in Penthause near Copabana' beach,105721429,Rosario,,Copacabana,-22.98263,-43.19341,Entire home/apt,154,3,0,,,3,104,0,
49380707,Apartamento na Lagoa Com vista deslumbrante - RJ,10709567,Cynthia,,Lagoa,-22.96184,-43.20223,Entire home/apt,300,2,13,2021-09-22,2.28,1,285,13,
49382364,Família em viagem na Cidade Maravilhosa,9449475,Maria,,Centro,-22.90747,-43.19494,Private room,150,1,1,2021-07-23,0.31,10,275,1,
49382539,903 ApartHotel Ipanema vista da varanda serviços,163210700,Leslie,,Ipanema,-22.9861,-43.20024,Entire home/apt,464,5,0,,,2,9,0,
49383528,Apartamento completo de 3 dormitórios - Copacabana,209470802,Luiz,,Copacabana,-22.97442,-43.18986,Entire home/apt,1200,2,0,,,1,365,0,
49388964,Quarto Com Cama  Casal na Barra da Tijuca.,367630602,Luiz,,Jacarepaguá,-22.96986,-43.39021,Private room,140,1,0,,,1,341,0,
49398547,Studio Arpoador,15352283,Elder,,Copacabana,-22.98512,-43.19036,Entire home/apt,191,10,0,,,2,181,0,
49398573,Flat de sala e quarto e varanda para o mar de Copa,209760737,Luciana,,Copacabana,-22.96011,-43.17435,Entire home/apt,220,2,0,,,1,0,0,
49402409,"Luxurious one bedroom ""Twin 1"" Copacabana Posto 5",6786750,Matteo,,Copacabana,-22.979006,-43.190968,Entire home/apt,260,4,0,,,29,115,0,
49402849,Apartamento na Praia do Flamengo,319281105,Marcus,,Flamengo,-22.92667,-43.17374,Entire home/apt,80,4,3,2021-08-06,0.89,6,263,3,
49403413,Viver no paraíso!!,262972880,Paula,,Recreio dos Bandeirantes,-23.02163,-43.4908,Entire home/apt,550,7,0,,,1,362,0,
49419417,Para quem gosta de cachorro,398600070,Maria Aparecida,,Botafogo,-22.94801,-43.1822,Private room,80,2,0,,,1,292,0,
49437154,Barra Premium Residência Bourbon,352008051,Alex,,Barra da Tijuca,-23.00227,-43.39307,Entire home/apt,200,1,0,,,14,27,0,
49438025,Bourbon Residence Barra da Tijuca,352008051,Alex,,Barra da Tijuca,-23.00267,-43.39079,Entire home/apt,200,1,1,2021-05-12,0.18,14,28,1,
49438170,"Estúdio aconchegante, moderno e tranquilo",12152761,Fabio,,Catete,-22.92492,-43.178,Entire home/apt,257,2,1,2021-07-31,0.34,1,194,1,
49438595,"#Copacabana Studio, beach block, nice sea view.",6005451,Tereza,,Copacabana,-22.96562,-43.17385,Entire home/apt,153,7,3,2021-05-31,1.91,6,131,3,
49439225,Apartamento no coração da zona sul RJ,398747139,Patrícia,,Botafogo,-22.95392,-43.18824,Entire home/apt,150,1,0,,,1,348,0,
49441183,"Unhotel - Excelente Apto no Leblon, perto da praia",21365765,Unhotel,,Leblon,-22.98253,-43.21629,Entire home/apt,313,2,1,2021-07-18,0.30,17,292,1,
49442731,Alugo quarto com menor preço,383235417,Rosilma,,Inhoaíba,-22.90602,-43.58002,Private room,75,1,4,2021-09-19,0.76,2,85,4,
49444694,Estúdio Copacabana,50717835,Rafael,,Copacabana,-22.974241,-43.191353,Entire home/apt,140,1,3,2021-10-25,3,1,47,3,
49446127,Djalma Host 1,397103481,Rio For You Turismo,,Copacabana,-22.97833,-43.19051,Entire home/apt,429,2,0,,,1,355,0,
49460190,"Omar do Rio - NSC1231: Cozy Studio on the Copacabana Beach Court, close to Arpoador and 300m from the General Osório Subway.",6000862,Omar Do Rio,,Copacabana,-22.98359,-43.19006,Entire home/apt,180,1,5,2021-08-23,1.01,79,44,5,
49461163,"RP603 Estiloso 2 Quartos na Praia, Wi-Fi 240 mega",164822022,Priscilla,,Copacabana,-22.98315,-43.19299,Entire home/apt,293,1,6,2021-09-21,1.24,30,267,6,
49463000,"""Home Sweet Home Ipanema""",374764893,Vie,,Ipanema,-22.98157,-43.20085,Entire home/apt,409,1,9,2021-10-17,1.81,2,27,9,
49463168,Apartamento 1 quarto Cores da Lapa,145428170,Gabriela,,Santa Teresa,-22.91528,-43.18423,Entire home/apt,158,3,1,2021-05-30,0.20,1,127,1,
49465686,Simple Room in a Green House - Alto da Boa Vista,349300873,Suellen,,Alto da Boa Vista,-22.94879,-43.258,Private room,56,4,2,2021-08-25,0.50,3,328,2,
49465840,Proximo da praia até 3 pessoas,257601767,Raquel Grama,,Copacabana,-22.96199,-43.17503,Entire home/apt,176,3,1,2021-10-11,1,30,365,1,
49465896,Apt lindo e aconchegante à 200 metros da praia,25352403,Leandra,,Copacabana,-22.96441,-43.17589,Entire home/apt,200,3,0,,,1,356,0,
49465907,Estudio Cristo próximo da praia,376528295,Raquel,,Copacabana,-22.96135,-43.17656,Entire home/apt,150,3,0,,,26,365,0,
49467357,Copacabana - perto de tudo - posto 5,65913083,Gisela,,Copacabana,-22.97822,-43.19163,Entire home/apt,159,2,1,2021-08-04,0.36,2,64,1,
49475495,Linda casa ilha primeira,198786582,Celia,,Itanhangá,-23.00005,-43.30914,Private room,105,1,0,,,1,90,0,
49476141,Quarto Inteiro novíssimo São Conrado,145364442,Junior,,São Conrado,-22.99306,-43.25322,Private room,190,15,0,,,1,343,0,
49476567,Ap charmoso e centralizado,399030788,Maria Da Penha,,Leblon,-22.98296,-43.21973,Entire home/apt,400,3,9,2021-10-04,1.66,1,139,9,
49484158,ÓTIMO APARTAMENTO 2Q NO RECREIO - PERTO DE TUDO,27225534,Willian,,Jacarepaguá,-22.96732,-43.39594,Entire home/apt,200,3,2,2021-09-08,0.82,1,335,2,
49497403,Linkhouse - RIO APART HOTEL WONDERFUL FRONTAL MAR 2 SUITES #B1-0024,341248628,Linkhouse,,Barra da Tijuca,-23.01011,-43.35675,Entire home/apt,717,1,0,,,27,220,0,
49499367,"PRINCESINHA DO MAR, 3A. QUADRA PRAIA. TRIPLO FTE",99250595,Eliane,,Copacabana,-22.96118,-43.17653,Private room,180,1,0,,,3,355,0,
49500827,PRINCESINHA DO MAR 3A. QUADRA PRAIA. TRIPLO FDS,99250595,Eliane,,Copacabana,-22.96345,-43.17706,Private room,150,1,0,,,3,356,0,
49501148,Flat Copacabana 1 qt com Garagem e piscina,459544,Cristina,,Copacabana,-22.96192,-43.17494,Entire home/apt,205,30,0,,,21,343,0,
49501351,Apartamento Aconchegante Copa,14011282,Ro,,Copacabana,-22.96543,-43.17999,Entire home/apt,300,3,0,,,1,362,0,
49501359,Flat em Copacabana 1 qt com piscina e garagem,1500426,Rio,,Copacabana,-22.95977,-43.17413,Entire home/apt,1100,90,0,,,61,365,0,
49501890,Aconchegante apartamento na Urca.,15875876,Loury,,Botafogo,-22.95249,-43.1766,Entire home/apt,146,5,0,,,1,0,0,
49502341,Apartment in Copacabana on Av. Atlântica 20m from the beach  CaviRio A514,371026651,CaviRio,,Copacabana,-22.98293,-43.19152,Entire home/apt,259,1,1,2021-08-15,0.41,132,322,1,
49503917,Apartamento em Copacabana no Posto 4,32713460,Leonardo,,Copacabana,-22.97362,-43.18845,Entire home/apt,183,1,7,2021-09-27,1.41,1,232,7,
49506761,"Flat Ipanema com serviços, garagem e vista pro mar",148937129,Alessandra,,Ipanema,-22.98599,-43.19416,Entire home/apt,204,2,15,2021-07-29,3.10,13,0,15,
49511708,Ap 1 qt   60m2 próx. Centro Gast. Vista Alegre,51511885,Rosane,,Irajá,-22.83672,-43.31891,Entire home/apt,60,30,0,,,1,358,0,
49513369,Linebooking Joá hotel boutique with 5 suites +services,8975746,Maria,,Joá,-23.01512,-43.29375,Entire home/apt,7393,1,0,,,67,365,0,
49513835,Moderninho aconchegante,93301223,Amanda,,Barra da Tijuca,-23.00244,-43.32916,Entire home/apt,279,15,1,2021-08-08,0.37,1,90,1,
49518326,Moderno loft a 100 metros da praia de Copacabana,577259,Fátima,,Copacabana,-22.9652,-43.17505,Entire home/apt,250,3,2,2021-08-19,0.80,1,361,2,
49519264,"Botafogo Apt amplo, silencioso e perto do metrô",8135602,Thomas,,Botafogo,-22.95016,-43.18689,Entire home/apt,195,1,2,2021-06-07,0.41,1,101,2,
49520838,Novíssimo Studio - Wi-Fi 240 megas- Netflix (BM17),131669310,Bruno & Marcos,,Copacabana,-22.9832,-43.19165,Entire home/apt,146,5,18,2021-06-11,3.14,17,141,18,
49527109,suite pequena em apartamento histórico,6668899,Paulo Marcos,,Glória,-22.92221,-43.1739,Private room,65,30,1,2021-06-17,0.23,7,289,1,
49529558,Casa em Condomínio com Segurança 24 Hrs.,152534479,Sérgio,,Inhaúma,-22.868273,-43.28014,Entire home/apt,140,2,3,2021-09-04,0.56,1,242,3,
49529700,Cobertura duplex luxuosa perto da praia - Recreio,399521970,Mila,,Recreio dos Bandeirantes,-23.01203,-43.44498,Entire home/apt,750,2,8,2021-09-26,1.68,1,39,8,
49531912,Desfrute da Cidade Maravilhosa !!!!,3021886,Vane,,Santa Teresa,-22.91614,-43.18752,Shared room,60,1,2,2021-10-03,0.85,1,361,2,
49532239,Quarto casa de família perto do P. da Pedra Branca,1611009,Joana,,Vargem Grande,-22.98278,-43.49282,Private room,74,1,2,2021-10-24,2,2,180,2,
49532345,Apartamento  luxo a  50 mts  da praia do Leblon,340982658,Simone,,Leblon,-22.98561,-43.2199,Entire home/apt,3800,1,0,,,3,15,0,
49533244,Excelente Localização NOVO,42523613,Larissa,,Copacabana,-22.965,-43.17852,Entire home/apt,136,3,4,2021-09-30,1.32,1,237,4,
49542082,Heart of Ipanema,17169917,Ingrid,,Ipanema,-22.98449,-43.20194,Entire home/apt,314,5,3,2021-10-04,0.95,1,125,3,
49542787,Loft perto da praia e do metrô!,128581770,Renan,,Copacabana,-22.96841,-43.18543,Entire home/apt,125,1,2,2021-09-27,1.76,1,33,2,
49544999,Casa do Ciclista,28188836,Maikon,,Santa Teresa,-22.92159,-43.18069,Private room,62,1,0,,,1,0,0,
49545940,"Apto. Em Copacabana, bem localizado e espaçoso",156682165,Joao Pedro,,Copacabana,-22.97831,-43.19083,Entire home/apt,600,2,5,2021-10-18,0.96,1,83,5,
49549075,Aconchegante apto no Pontal Oceânico/ Recreio,225930509,Raquel,,Recreio dos Bandeirantes,-23.02072,-43.51113,Entire home/apt,200,2,2,2021-08-08,0.49,1,177,2,
49560099,Copacabana Beach 2 quartos,27994357,Henrique,,Copacabana,-22.98385,-43.19043,Entire home/apt,300,4,3,2021-06-28,1.23,32,14,3,
49567962,Estudio no Recreio,12106718,Glaucia,,Recreio dos Bandeirantes,-23.02878,-43.47613,Entire home/apt,480,7,0,,,7,310,0,
49569127,Studio na Praia do Flamengo,2172204,Luciana,,Glória,-22.92391,-43.17201,Entire home/apt,141,3,0,,,1,327,0,
49574855,Quarto individual em Santa Teresa em casa de artes,380260669,Romina,,Santa Teresa,-22.91358,-43.19359,Private room,70,1,0,,,1,365,0,
49585557,Apartamento acolhedor a 5 min Metrô,223144925,Daniela,,Maracanã,-22.912,-43.21872,Entire home/apt,190,3,0,,,1,39,0,
49588676,TC1004 Localização imbatível no Rio,164822022,Priscilla,,Copacabana,-22.97776,-43.18989,Entire home/apt,183,1,1,2021-05-16,0.18,30,272,1,
49589797,Belíssimo apartamento no Leme. Junto ao mar,381355453,Vilma Lucia,,Leme,-22.96144,-43.16788,Entire home/apt,393,4,0,,,1,155,0,
49591221,LinkHouse - AMAZING APARTMENT W/ BALCONY IN BEACH BLOCK #A1-0026,341248628,Linkhouse,,Copacabana,-22.98549,-43.18957,Private room,464,1,1,2021-10-12,1,27,325,1,
49595392,Apartamento Copacabana,212817158,Adilson,,Copacabana,-22.96118,-43.1737,Entire home/apt,250,2,4,2021-07-25,0.94,2,25,4,
49596601,Apê para grupos,399915481,Sabrina,,Parada de Lucas,-22.81833,-43.30467,Entire home/apt,108,3,0,,,3,324,0,
49607489,Casa em Comunidade da Babilônia - Leme,343977351,Cassio,,Leme,-22.96281,-43.17247,Entire home/apt,55,30,0,,,1,365,0,
49609787,Rio047 - Luxurious 5 suites penthouse on Copacabana beachfront,22805631,Latin Exclusive,,Copacabana,-22.96793,-43.18216,Entire home/apt,10008,1,0,,,39,341,0,
49612600,Economico Frente mar até 6 pessoas,376528295,Raquel,,Copacabana,-22.96962,-43.185,Entire home/apt,360,3,0,,,26,325,0,
49613491,Quarto privativo no coração do Flamengo,181194594,Isabela,,Flamengo,-22.93935,-43.17611,Private room,80,2,0,,,1,29,0,
49614692,Apartamento bem tranquilo!,372401537,Aline,,Copacabana,-22.98525,-43.19222,Entire home/apt,170,1,6,2021-10-10,1.22,2,347,6,
49615453,Apart hotel Ipanema serviços garagem 2 suítes 905,399881029,Kenui,,Ipanema,-22.98466,-43.2008,Entire home/apt,464,5,3,2021-07-26,1.84,2,19,3,
49616423,Apt Leblon 3 quartos 2 banheiros ótima localização,378008738,Daniel,,Leblon,-22.98261,-43.22209,Entire home/apt,436,4,3,2021-07-18,0.63,1,155,3,
49625871,Suíte linda! uma quadra da praia no Leme .,137284392,Jay,,Leme,-22.96047,-43.16719,Private room,130,1,0,,,1,363,0,
49625991,Aconchegante  apartamento na Barra Olímpica,86595392,Hanna,,Jacarepaguá,-22.96782,-43.39233,Entire home/apt,320,1,2,2021-06-27,0.44,1,161,2,
49632184,Apartamento inteiro! Morada rosa do Deserto!,400317308,Teresinha,,Paquetá,-22.76432,-43.10961,Entire home/apt,120,1,21,2021-10-16,3.84,1,353,21,
49635181,Cozy apartment with a nice view to the Christ,15896447,Mirna,,Glória,-22.92536,-43.174381,Entire home/apt,196,3,11,2021-08-18,2.19,1,19,11,
49636552,Apê para grupos,400355150,Sabrina,,Parada de Lucas,-22.81662,-43.30326,Entire home/apt,89,3,0,,,2,323,0,
49636758,Quarto Privativo em apê,400355150,Sabrina,,Parada de Lucas,-22.8177,-43.30337,Private room,61,2,0,,,2,323,0,
49640461,Culture Guest House,66649352,Luana Capaverde,,Copacabana,-22.98487,-43.18996,Private room,154,2,0,,,5,365,0,
49648472,ChezDebo,226810188,Debora,,Andaraí,-22.92341,-43.24519,Private room,111,10,0,,,1,180,0,
49648572,❤︎❤︎  Studios perto da praia e modernos ❤︎❤︎,1500426,Rio,,Copacabana,-22.97352,-43.19033,Entire home/apt,200,90,0,,,61,354,0,
49649095,❤︎❤︎Studios modernos perto da praia❤︎❤︎,1500426,Rio,,Copacabana,-22.97306,-43.19174,Entire home/apt,129,90,0,,,61,364,0,
49650522,Imóvel em bangu com excelente varanda ao ar livre,286863021,Thiago,,Bangu,-22.891,-43.46988,Entire home/apt,117,3,0,,,2,365,0,
49650793,Apartamento QUARTO E SALA SILVA CASTRO,77709888,Fábio Soares - BrazilUpscale,,Copacabana,-22.96874,-43.187,Entire home/apt,165,3,4,2021-08-22,2.00,35,140,4,
49656626,Quarto inteiro Botafogo,393167078,Elias,,Botafogo,-22.9514,-43.19328,Private room,69,2,13,2021-10-17,2.71,3,344,13,
49657377,Mini suíte Botafogo,393167078,Elias,,Botafogo,-22.95132,-43.19209,Private room,89,2,2,2021-10-19,0.50,3,363,2,
49659893,Copacabana 2 quadras da praia,400524226,Pedro,,Copacabana,-22.96314,-43.17758,Private room,369,3,0,,,1,351,0,
49665676,2.Quarto completo uma quadra da praia - Copacabana,394956729,Jamisson,,Copacabana,-22.96569,-43.17477,Private room,180,2,1,2021-05-16,0.18,5,88,1,
49665775,3.Quarto completo uma quadra da praia - Copacabana,394956729,Jamisson,,Copacabana,-22.96364,-43.17421,Private room,337,2,5,2021-07-16,0.91,5,87,5,
49668582,Quarto Maravilhoso no Leblon,125985550,Ricardo,,Leblon,-22.97999,-43.21889,Private room,60,1,1,2021-07-19,0.30,5,326,1,
49670499,APARTAMENTO COMPARTILHADO LEBLON,125985550,Ricardo,,Leblon,-22.97882,-43.21887,Entire home/apt,68,1,6,2021-09-04,1.21,5,118,6,
49671357,"237 - Ipanema 2 quartos - Silencioso, Bem localizado",8975746,Maria,,Ipanema,-22.9869,-43.19345,Entire home/apt,633,1,0,,,67,311,0,
49673319,Big and Cozy Remodeled en-Suite in Santa Teresa,74908801,Guto,,Santa Teresa,-22.91663,-43.18164,Private room,107,2,5,2021-10-17,1.97,4,0,5,
49674818,Suíte completa à Beira Mar  Praia do Recreio.,364375352,Santos,,Recreio dos Bandeirantes,-23.02428,-43.45988,Private room,350,1,0,,,1,117,0,
49681109,Confortável Cobertura para Temporada em Copacabana,250158399,Cadu,,Copacabana,-22.96634,-43.1929,Entire home/apt,200,5,0,,,4,128,0,
49686531,Apt. Copacabana 3 Qt/Bdr - Praia e Design,4106244,Guilherme,,Copacabana,-22.96568,-43.17913,Entire home/apt,372,4,1,2021-07-29,0.33,4,115,1,
49689807,"Apartamento no Grajaú - Rio, 2 qtos,2 bnh, Garagem",74910973,Alexandre,,Grajaú,-22.925705,-43.254917,Entire home/apt,130,10,0,,,2,182,0,
49695721,Quarto tranquilo perto da praia,5448634,Nina,,Leme,-22.96158,-43.16805,Private room,100,1,1,2021-06-02,0.20,2,141,1,
49702279,Flat em Ipanema com Linda Vista para o Mar,60366580,Yeda,,Ipanema,-22.98658,-43.20944,Entire home/apt,620,2,3,2021-06-06,1.80,1,347,3,
49705272,Amazing mansion with private swimming pool in Rio.,392083762,Oka,,Santa Teresa,-22.92132,-43.18119,Entire home/apt,3000,2,2,2021-05-29,0.59,7,172,2,
49707198,Loft com excelente localizacao,377284111,Yvna Potter,,Flamengo,-22.92776,-43.17441,Entire home/apt,120,3,1,2021-06-30,0.25,1,55,1,
49711058,Tabajaras studios,18646526,Luciano,,Copacabana,-22.9656,-43.18952,Entire home/apt,99,2,0,,,1,350,0,
49712380,Estúdio Copacabana/Ipanema (localização de ouro),332946376,Moniquy,,Copacabana,-22.98708,-43.19165,Entire home/apt,173,2,2,2021-10-12,0.42,1,74,2,
49712699,Charming family size en-Suite in Santa Teresa,74908801,Guto,,Santa Teresa,-22.91826,-43.18253,Private room,110,2,2,2021-10-12,1.20,4,26,2,
49713149,"Ocean, lake and mountain view!",53861325,Cirla,,Barra da Tijuca,-23.0088,-43.3566,Entire home/apt,556,2,1,2021-08-26,0.48,2,36,1,
49714387,Quarto Aconchegante no Leblon,125985550,Ricardo,,Leblon,-22.97854,-43.22051,Private room,60,1,0,,,5,318,0,
49725946,LEBLON 1 QUARTO AO LADO DA PRAIA #189.LB,8975746,Maria,,Leblon,-22.98236,-43.21527,Entire home/apt,863,3,0,,,67,321,0,
49726510,Stays and recordings Villa - C401.JOA,8975746,Maria,,São Conrado,-23.00059,-43.27605,Entire home/apt,23000,1,0,,,67,0,0,
49726920,"Belíssimo apartamento beira-mar na Barra da Tijuca, Rio de Janeiro",383311015,Vhc,,Barra da Tijuca,-23.00885,-43.36276,Entire home/apt,403,3,0,,,4,286,0,
49727134,Ipanema Beach Flat - 299.IP,8975746,Maria,,Ipanema,-22.98505,-43.2114,Entire home/apt,2300,1,0,,,67,365,0,
49728248,Recém Reformado em Copacabana Prox. da Praia/Metro,4622315,Rafael,,Copacabana,-22.96528,-43.18019,Entire home/apt,143,3,12,2021-08-30,2.42,13,83,12,
49731041,Outstanding bedroom over Santa Teresa's highline,74908801,Guto,,Santa Teresa,-22.91768,-43.18106,Private room,100,2,10,2021-08-16,1.90,4,17,10,
49731686,Copacabana posto 6 Ap 4 quartos c/suite,80120450,Samuel,,Copacabana,-22.97608,-43.19052,Entire home/apt,402,1,4,2021-10-17,2.03,4,335,4,
49732261,Espaço compartilhado perto do Arpoador,343951738,Maria Zileide,,Copacabana,-22.98279,-43.19426,Shared room,90,1,0,,,1,364,0,
49733377,"Copacabana, pé na areia.",11197694,Maria,,Copacabana,-22.97331,-43.18843,Entire home/apt,207,1,36,2021-09-15,6.88,1,81,36,
49736172,Suíte Grande Completa,47500788,Robert,,São Conrado,-22.993,-43.25693,Private room,900,30,0,,,2,341,0,
49737913,Quarto com Varanda em Ipanema,136443767,Claudia Regina,,Ipanema,-22.97998,-43.2016,Private room,160,3,1,2021-09-07,0.60,5,310,1,
49753625,Studio Apartment - Copacabana / Ipanema,109582975,Natália,,Copacabana,-22.983601,-43.195049,Entire home/apt,132,2,13,2021-08-25,2.60,1,112,13,
49755452,"Guaralux Family - Praia, conforto e juntos",30165706,Yes Temporada,,Barra de Guaratiba,-23.068096,-43.567398,Private room,834,1,2,2021-08-15,0.44,32,365,2,
49755962,"Guara Vista - Praia, exclusividade e amigos",30165706,Yes Temporada,,Barra de Guaratiba,-23.068096,-43.567398,Entire home/apt,268,1,1,2021-05-30,0.20,32,365,1,
49756131,"Praia do Canto - Sol, Praia e Conforto",30165706,Yes Temporada,,Barra de Guaratiba,-23.06757,-43.56639,Entire home/apt,265,1,1,2021-09-26,0.94,32,360,1,
49756326,"Guaralux Master - Vista Mar, Hidro e Conforto",30165706,Yes Temporada,,Barra de Guaratiba,-23.068096,-43.567398,Private room,829,1,1,2021-10-14,1,32,365,1,
49757834,Apt completo uma quadra da praia de copacabana,394956729,Jamisson,,Copacabana,-22.96509,-43.17618,Entire home/apt,220,1,0,,,5,86,0,
49768839,Rio Spot Homes D051,13580277,Marcio,,Leblon,-22.98263,-43.21958,Entire home/apt,350,1,0,,,42,267,0,
49770303,Lindo apto 1 Qto Sala no centro Rj,235288256,Tyago,,Centro,-22.91062,-43.18538,Entire home/apt,208,2,0,,,1,0,0,
49771653,Apartamento PRAIA DO PEPÊ vista cinematográfica,216491558,Cátia,,Barra da Tijuca,-23.01441,-43.31003,Entire home/apt,973,3,5,2021-10-17,1.22,1,316,5,
49771830,Ladeira Tabajaras Copacabana,19295149,Lucia,,Copacabana,-22.96574,-43.1877,Entire home/apt,99,3,0,,,2,359,0,
49772735,Leblon Perto do Shopping - Duas quadras da Praia,235168470,Marcio,,Leblon,-22.98291,-43.22073,Entire home/apt,289,2,9,2021-10-22,2.00,1,22,9,
49777093,Brand new Copacabana studio apartment,6786750,Matteo,,Copacabana,-22.977964,-43.189754,Entire home/apt,250,4,0,,,29,107,0,
49778631,CopaLeme - Apart Estiloso com Piscina e academia,211001893,Fabio,,Copacabana,-22.960804,-43.175285,Entire home/apt,250,3,2,2021-07-12,0.45,13,346,2,
49786804,"Rio, na Zona Oeste",72982015,Thalia Angelica,,Jacarepaguá,-22.96335,-43.39852,Entire home/apt,200,2,0,,,6,0,0,
49787310,Zona Oeste,72982015,Thalia Angelica,,Curicica,-22.96186,-43.39864,Entire home/apt,136,2,1,2021-08-22,0.45,6,103,1,
49788745,Alugo apartamento em Copacabana,401533326,Sarah,,Leme,-22.96147,-43.17411,Entire home/apt,681,2,0,,,1,359,0,
49793337,Espaço Carioca,223566334,Leonardo,,Urca,-22.95086,-43.16753,Entire home/apt,135,2,1,2021-07-24,0.31,3,180,1,
49799294,Casarão  Super Luxo,2357279,Alexandre,,Joá,-23.00814,-43.28849,Entire home/apt,6000,3,0,,,2,363,0,
49800253,Loft Completo na Glória / Lapa / Centro RJ,1501494,Tiago,,Santa Teresa,-22.91809,-43.17927,Entire home/apt,90,1,6,2021-10-19,1.82,1,254,6,
49807469,Pet Friendly Coverage Sea View with Private Jacuzzi in Ipanema CaviRio VSC2,371026651,CaviRio,,Ipanema,-22.98532,-43.20655,Entire home/apt,2200,1,2,2021-09-13,0.40,132,295,2,
49807480,Pet Friendly Coverage Sea View with Private Jacuzzi in Ipanema CaviRio VSC2,371026651,CaviRio,,Ipanema,-22.98653,-43.20643,Entire home/apt,2200,1,7,2021-07-11,2.41,132,295,7,
49815537,Leblon apto perto praia mercado e bares,54479151,Jose Da Costa  Leal,,Leblon,-22.98809,-43.22411,Entire home/apt,362,2,2,2021-07-13,1.18,2,214,2,
49815854,"Enorme Studio, quadra praia-WiFi 250 megas (BM 19)",131669310,Bruno & Marcos,,Copacabana,-22.96826,-43.18272,Entire home/apt,156,5,13,2021-07-30,2.57,17,106,13,
49815996,Apartamento Reformado e Tranquilo,105641642,Matheus,,Barra da Tijuca,-23.00865,-43.42822,Entire home/apt,150,3,18,2021-10-17,3.75,2,11,18,
49816979,"Lidi’s House, em frente à Praia de Botafogo !",339077030,Lidiane,,Botafogo,-22.94187,-43.17967,Entire home/apt,109,1,5,2021-09-17,1.04,1,172,5,
49830627,Rio Stay Loft,400932528,Juliana,,Camorim,-22.97427,-43.41573,Entire home/apt,179,1,50,2021-06-19,9.93,2,0,50,
49835014,Vista maravilhosa do mar de Ipanema 2 suítes mar,50435064,Paula,,Ipanema,-22.98627,-43.20533,Entire home/apt,699,3,0,,,3,12,0,
49835581,Loft Design Ipanema,62895661,Roberta,,Ipanema,-22.9832,-43.21319,Entire home/apt,280,2,13,2021-10-22,2.62,3,190,13,
49837623,"Omar do Rio - DU 57/502: Modern Studio w / Side Sea View, 80 meters from Copacabana Beach, 240mbps Internet + Workstation and Smart TV.",6000862,Omar Do Rio,,Copacabana,-22.97804,-43.18945,Entire home/apt,293,1,8,2021-10-10,1.51,79,343,8,
49838943,Quarto de casal em área verde,47272615,Alex,,Grajaú,-22.92431,-43.26248,Private room,70,2,4,2021-09-16,0.92,1,149,4,
49839209,Pedra de Guaratiba facil acesso as praias,221754230,Régis,,Guaratiba,-22.99662,-43.61818,Entire home/apt,100,1,10,2021-10-22,1.90,2,364,10,
49848848,One Flat o Mais Lindo,108178906,Fernanda,,Copacabana,-22.97479,-43.19348,Entire home/apt,260,3,1,2021-09-30,1,3,330,1,
49849872,Quarto privativo com banheiro compartilhado,401846753,Michel Max,,Copacabana,-22.98258,-43.19451,Private room,120,4,0,,,4,365,0,
49850860,Cabana da Mata,402033299,Vivian,,Guaratiba,-22.98323,-43.55532,Entire home/apt,287,1,16,2021-10-25,3.53,1,16,16,
49851214,Casa aconchegante,229033217,Anderson,,Senador Vasconcelos,-22.89085,-43.5212,Entire home/apt,80,1,15,2021-06-01,2.81,2,334,15,
49851738,quarto Margarita com banheiro compartilhado,401846753,Michel Max,,Copacabana,-22.98311,-43.19233,Private room,120,4,0,,,4,365,0,
49855081,"Ao Lado da Praia, Apartamento de 1 Quarto",146347544,Frédéric,,Copacabana,-22.98543,-43.19234,Entire home/apt,318,4,0,,,6,268,0,
49856111,LINDO APARTAMENTO COMPLETO NO LEBLON 200M DA PRAIA,45327534,Rodrigo,,Leblon,-22.98027,-43.22055,Entire home/apt,5000,1,0,,,1,88,0,
